Workout Timestamp,Live/On-Demand,Instructor Name,Length (minutes),Fitness Discipline,Type,Title,Class Timestamp,Total Output,Avg. Watts,Avg. Resistance,Avg. Cadence (RPM),Avg. Speed (mph),Distance (mi),Calories Burned,Avg. Heartrate,Avg. Incline,Avg. Pace (min/mi)
2023-11-19 22:35 (UTC),On Demand,Selena Samuela,5,Walking,Cool Down,5 min Cool Down Walk,2023-10-19 14:00 (UTC),51,,,,3.91,0.33,43,,,
2023-11-20 01:30 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-11-21 07:05 (UTC),On Demand,Ross Rayburn,10,Meditation,Morning,10 min Morning Meditation,2023-11-17 13:00 (UTC),,,,,,,,,,
2023-11-21 21:36 (UTC),On Demand,Denis Morton,45,Cycling,Power Zone,45 min Power Zone Endurance Ride,2021-02-06 16:45 (UTC),187,175,45%,88,20.08,5.95,256,,,
2023-11-21 22:02 (UTC),On Demand,Erik & Hannah ,20,Walking,Scenic Ride,20 min London Walk,,172,,,,3.24,1.08,147,,,
2023-11-22 00:50 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-05-31 15:00 (UTC),,,,,,,,,,
2023-11-23 00:56 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-09-27 15:00 (UTC),,,,,,,,,,
2023-11-23 20:54 (UTC),On Demand,Kirsten Ferguson,30,Walking,Music,30 min 2010s Walk,2023-11-09 21:55 (UTC),376,,,,4.34,2.17,323,,,
2023-11-23 21:28 (UTC),On Demand,Kirsten Ferguson,5,Walking,Cool Down,5 min Cool Down Walk,2023-05-04 14:00 (UTC),50,,,,3.89,0.32,43,,,
2023-11-24 23:34 (UTC),On Demand,Matty Maggiacomo,20,Stretching,Full Body Stretch,20 min Evening Stretch,2023-11-21 07:00 (UTC),,,,,,,41,,,
2023-11-25 01:18 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-09-27 15:00 (UTC),,,,,,,,,,
2023-11-26 01:17 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-11-26 07:29 (UTC),On Demand,Ross Rayburn,20,Meditation,Relaxation,20 min Relaxing Meditation,2022-01-28 22:27 (UTC),,,,,,,,,,
2023-11-26 19:24 (UTC),On Demand,Camila Ramon,30,Running,Intervals,30 min Intervals Run,2023-11-02 20:54 (UTC),526,,,,6.61,3.39,451,,0.91,9:05
2023-11-26 20:13 (UTC),On Demand,Hannah Frankson,5,Running,Cool Down,5 min Cool Down Run,2023-10-12 06:00 (UTC),71,,,,5.50,0.46,61,,1.00,10:55
2023-11-26 20:25 (GMT),On Demand,Hannah Corbin,10,Stretching,Lower Body Stretch,10 min Lower Body Stretch,2023-10-19 07:00 (GMT),,,,,,,21,,,
2023-11-27 21:29 (UTC),On Demand,Susie Chan,20,Running,Theme,20 min Liverpool FC Run,2023-11-27 15:30 (UTC),380,,,,6.83,2.32,265,123.86,1.69,8:47
2023-11-27 22:06 (GMT),On Demand,Joslyn Thompson Rule,10,Stretching,Full Body Stretch,10 min Liverpool FC Full Body Stretch,2023-11-27 15:30 (GMT),,,,,,,21,,,
2023-11-28 21:16 (UTC),On Demand,Hannah Frankson,30,Cycling,Theme,30 min Liverpool FC Ride,2023-11-27 15:30 (UTC),309,172,47%,81,19.81,9.91,423,,,
2023-11-28 21:49 (UTC),On Demand,Olivia Amato,30,Walking,Music,30 min 90s Walk,2023-09-22 12:55 (UTC),363,,,,4.32,2.16,311,,,
2023-11-28 22:23 (GMT),On Demand,Olivia Amato,5,Stretching,Post-Run Stretch,5 min Post-Run Stretch,2023-04-06 07:00 (GMT),,,,,,,10,,,
2023-11-28 23:08 (GMT),On Demand,Denis Morton,30,Yoga,Theme,30 min Turkey Burn Yoga Flow,2023-11-23 15:56 (GMT),,,,,,,40,,,
2023-11-29 00:37 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-09-27 15:00 (UTC),,,,,,,,,,
2023-11-29 23:48 (UTC),On Demand,Joslyn Thompson Rule,10,Stretching,Full Body Stretch,10 min Liverpool FC Full Body Stretch,2023-11-27 15:30 (UTC),,,,,,,20,,,
2023-11-30 00:21 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-01 02:30 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-01 22:40 (GMT),On Demand,Matty Maggiacomo,20,Stretching,Full Body Stretch,20 min Evening Stretch,2023-05-19 07:00 (GMT),,,,,,,12,,,
2023-12-02 00:22 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-02 05:17 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-02 12:30 (UTC),,,25,Walking,,25 min 54 sec Outdoor Walking,,0,,,,0.96,0.42,85,,,
2023-12-03 01:03 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-04 21:22 (UTC),On Demand,Susie Chan,30,Walking,Music,30 min Pop Walk,2023-11-22 07:00 (UTC),381,,,,4.59,2.30,327,,,
2023-12-05 01:23 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-06 00:22 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-07 00:38 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-07 18:35 (UTC),,,76,Walking,,76 min 56 sec Outdoor Walking,,0,,,,0.89,1.14,252,,,
2023-12-08 01:06 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-09-27 15:00 (UTC),,,,,,,,,,
2023-12-08 13:15 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-09 00:24 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-09-27 15:00 (UTC),,,,,,,,,,
2023-12-09 05:45 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-05-31 15:00 (UTC),,,,,,,,,,
2023-12-09 10:06 (UTC),,,0,Walking,,Outdoor Walking,,0,,,,0,0,0,,,
2023-12-09 22:22 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-01-23 16:00 (UTC),,,,,,,,,,
2023-12-10 00:36 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-12-11 00:56 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-09-27 15:00 (UTC),,,,,,,,,,
2023-12-12 02:16 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-05-31 15:00 (UTC),,,,,,,,,,
2023-12-13 01:31 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-13 20:35 (UTC),On Demand,Olivia Amato,30,Walking,Music,30 min Country Pop Walk,2023-10-20 12:55 (UTC),389,,,,4.77,2.39,333,,,
2023-12-13 21:08 (UTC),On Demand,Rebecca Kennedy,5,Stretching,Post-Run Stretch,5 min Post-Run Stretch,2023-04-27 06:00 (UTC),,,,,,,15,,,
2023-12-14 01:03 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-12-14 05:07 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-11-29 16:00 (UTC),,,,,,,,,,
2023-12-15 00:47 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-03-17 15:00 (UTC),,,,,,,,,,
2023-12-15 01:55 (UTC),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2022-03-09 15:00 (UTC),,,,,,,,,,
2023-12-16 00:50 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-03-17 15:00 (UTC),,,,,,,,,,
2023-12-17 01:05 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-12-17 22:26 (GMT),On Demand,Kristin McGee,30,Yoga,Sculpt Flow,30 min Holiday Yoga Conditioning,2023-12-17 15:26 (GMT),,,,,,,60,,,
2023-12-18 00:46 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-05-31 15:00 (UTC),,,,,,,,,,
2023-12-18 21:25 (UTC),On Demand,Susie Chan,30,Running,Theme,30 min Holiday Run,2023-12-15 18:25 (UTC),583,,,,7.11,3.69,500,,1.22,8:26
2023-12-18 22:31 (UTC),On Demand,Kirsten Ferguson,5,Walking,Cool Down,5 min Cool Down Walk,2023-05-04 14:00 (UTC),59,,,,4.53,0.38,50,,,
2023-12-18 22:38 (UTC),On Demand,Ross Rayburn,10,Stretching,Full Body Stretch,10 min Holiday Full Body Stretch,2023-12-01 07:00 (UTC),,,,,,,31,,,
2023-12-19 00:25 (UTC),On Demand,Kirra Michel,20,Meditation,Sleep,20 min Sleep Meditation,2023-10-05 15:00 (UTC),,,,,,,,,,
2023-12-19 22:01 (UTC),On Demand,Denis Morton,45,Yoga,Focus Flow,45 min Focus Flow: Lizard Pose,2023-12-15 16:56 (UTC),,,,,,,126,,,
2023-12-20 22:56 (UTC),On Demand,Ross Rayburn,30,Yoga,Flow,30 min Broadway Yoga Flow,2023-12-15 12:26 (UTC),,,,,,,83,,,
2023-12-21 00:36 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2023-12-21 22:21 (GMT),On Demand,Chelsea Jackson Roberts,30,Yoga,Theme,30 min Holiday Yoga Flow,2023-12-01 18:54 (GMT),,,,,,,30,,,
2023-12-21 22:53 (GMT),On Demand,Matty Maggiacomo,20,Stretching,Full Body Stretch,20 min Kelly Clarkson Full Body Stretch,2023-12-21 15:00 (GMT),,,,,,,38,,,
2023-12-22 00:20 (UTC),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2023-12-21 16:00 (UTC),,,,,,,,,,
2023-12-22 20:40 (UTC),On Demand,Olivia Amato,30,Walking,Music,30 min 2000s Walk,2023-09-29 12:55 (UTC),403,,,,4.90,2.45,345,,,
2023-12-22 21:14 (UTC),On Demand,Rebecca Kennedy,10,Walking,Power Walk,Extra 10: Walk,2023-10-23 14:00 (UTC),136,,,,4.92,0.82,117,,,
2023-12-22 21:29 (UTC),On Demand,Susie Chan,10,Walking,Cool Down,10 min Cool Down Walk,2022-12-08 06:30 (UTC),119,,,,4.53,0.75,102,,,
2023-12-22 21:40 (UTC),On Demand,Ben Alldis,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-11-23 13:25 (UTC),,,,,,,31,,,
2023-12-22 21:58 (UTC),On Demand,Matty Maggiacomo,20,Stretching,Full Body Stretch,20 min Kelly Clarkson Full Body Stretch,2023-12-21 15:00 (UTC),,,,,,,41,,,
2023-12-22 23:31 (GMT),On Demand,Ross Rayburn,45,Yoga,Flow,45 min Kelly Clarkson Yoga Flow,2023-12-21 23:30 (GMT),,,,,,,115,,,
2023-12-23 01:05 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-07-26 15:00 (UTC),,,,,,,,,,
2023-12-23 14:08 (UTC),,,42,Walking,,42 min 33 sec Outdoor Walking,,281,,,,2.25,1.60,139,,,
2023-12-23 16:15 (UTC),On Demand,Matty Maggiacomo,20,Stretching,Full Body Stretch,20 min Kelly Clarkson Full Body Stretch,2023-12-21 15:00 (UTC),,,,,,,62,,,
2023-12-23 21:16 (UTC),On Demand,Kendall Toole,30,Cycling,Theme,30 min Paramount Holiday Ride,2023-12-21 01:54 (UTC),284,158,46%,81,19.29,9.64,387,,,
2023-12-23 21:50 (UTC),On Demand,Kirsten Ferguson,30,Walking,Walk + Run,30 min Holiday Walk + Run,2023-12-20 00:55 (UTC),506,,,,5.99,2.99,434,,,
2023-12-23 22:23 (UTC),On Demand,Kirsten Ferguson,5,Walking,Cool Down,5 min Cool Down Walk,2023-05-04 14:00 (UTC),59,,,,4.52,0.38,51,,,
2023-12-23 22:31 (UTC),On Demand,Rebecca Kennedy,5,Stretching,Post-Run Stretch,5 min Post-Run Stretch,2023-04-27 06:00 (UTC),,,,,,,15,,,
2023-12-23 23:46 (GMT),On Demand,Aditi Shah,30,Yoga,Theme,30 min Chloe Flower Holiday Yoga Flow,2023-12-21 12:24 (GMT),,,,,,,82,,,
2023-12-24 00:24 (UTC),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2023-12-21 16:00 (UTC),,,,,,,,,,
2023-12-24 21:28 (GMT),On Demand,Aditi Shah,10,Meditation,Theme,10 min Holiday Meditation,2023-12-21 13:09 (GMT),,,,,,,,,,
2023-12-24 23:37 (GMT),On Demand,Chelsea Jackson Roberts,30,Yoga,Theme,30 min Holiday Yoga Flow,2023-12-01 18:54 (GMT),,,,,,,21,,,
2023-12-25 00:08 (UTC),,,376,Meditation,,376 min 45 sec Just Meditate,,,,,,,,304,,,
2023-12-25 22:38 (GMT),On Demand,Ross Rayburn,45,Yoga,Flow,45 min Kelly Clarkson Yoga Flow,2023-12-21 23:30 (GMT),,,,,,,110,,,
2023-12-26 00:08 (UTC),,,497,Meditation,,497 min 44 sec Just Meditate,,,,,,,,405,,,
2023-12-26 20:52 (UTC),On Demand,Emma Lovewell,30,Cycling,Music,30 min Disney Holiday Ride,2023-12-17 14:56 (UTC),283,164,50%,73,19.48,9.58,386,,,
2023-12-26 21:30 (UTC),On Demand,Emma Lovewell,5,Stretching,Pre & Post-Ride Stretch,5 min Post-Ride Stretch,2022-05-11 15:00 (UTC),,,,,,,8,,,
2023-12-26 21:37 (UTC),On Demand,Matty Maggiacomo,45,Walking,Theme,45 min Holiday Walk,2023-12-09 13:54 (UTC),634,,,,4.56,3.42,544,,,
2023-12-26 22:27 (UTC),On Demand,Hannah Corbin,10,Stretching,Lower Body Stretch,10 min Lower Body Stretch,2023-12-21 07:00 (UTC),,,,,,,31,,,
2023-12-27 00:29 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-05-31 15:00 (UTC),,,,,,,,,,
2023-12-27 13:20 (UTC),,,27,Walking,,27 min 55 sec Outdoor Walking,,175,,,,1.41,0.65,91,,,
2023-12-27 22:12 (UTC),On Demand,Matty Maggiacomo,20,Stretching,Full Body Stretch,20 min Kelly Clarkson Full Body Stretch,2023-12-21 15:00 (UTC),,,,,,,41,,,
2023-12-27 23:25 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-05-31 15:00 (UTC),,,,,,,,,,
2023-12-28 21:13 (UTC),On Demand,Andy Speer,30,Stretching,Mobility,30 min Full Body Mobility,2022-11-23 15:00 (UTC),,,,,,,61,,,
2023-12-29 09:07 (UTC),On Demand,Kristin McGee,20,Meditation,Theme,20 min Seasonal Meditation,2022-09-26 11:57 (UTC),,,,,,,,,,
2023-12-29 12:03 (UTC),,,45,Walking,,45 min Outdoor Walking,,250,,,,1.01,0.76,146,,,
2023-12-29 20:57 (UTC),On Demand,Selena Samuela,5,Walking,Warm Up,5 min Warm Up Walk,2023-10-26 14:00 (UTC),60,,,,4.54,0.38,51,,,
2023-12-29 21:09 (UTC),On Demand,Olivia Amato,30,Walking,Music,30 min Hip Hop Walk,2023-12-22 13:55 (UTC),426,,,,4.85,2.43,365,,,
2023-12-29 21:46 (UTC),On Demand,Matty Maggiacomo,5,Walking,Cool Down,5 min Cool Down Walk,2023-12-12 15:00 (UTC),56,,,,4.58,0.30,48,,,
2023-12-29 21:53 (UTC),On Demand,Selena Samuela,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-12-13 07:00 (UTC),,,,,,,31,,,
2023-12-29 22:29 (GMT),On Demand,Matty Maggiacomo,10,Stretching,Full Body Stretch,10 min Evening Stretch,2023-12-22 07:00 (GMT),,,,,,,19,,,
2023-12-30 00:58 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-03-17 15:00 (UTC),,,,,,,,,,
2023-12-30 21:50 (UTC),On Demand,Tobias Heinze,10,Stretching,Pre-Run Stretch,10 min Pre-Run Warm Up,2023-10-23 06:00 (UTC),,,,,,,31,,,
2023-12-30 22:09 (UTC),On Demand,Nico Sarani,30,Yoga,Flow,30 min Grounded Slow Flow,2023-12-22 18:55 (UTC),,,,,,,125,,,
2023-12-31 01:01 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-03-17 15:00 (UTC),,,,,,,,,,
2023-12-31 16:24 (UTC),On Demand,Olivia Amato,30,Walking,Walk + Run,30 min Top 50 Music Walk + Run: #10-1,2023-12-30 14:00 (UTC),538,,,,6.06,3.04,461,,,
2023-12-31 17:01 (UTC),On Demand,Camila Ramon,5,Running,Cool Down,5 min Cool Down Run,2023-12-07 15:00 (UTC),77,,,,5.93,0.49,66,,1.00,10:07
2023-12-31 17:09 (UTC),On Demand,Rebecca Kennedy,5,Stretching,Post-Run Stretch,5 min Post-Run Stretch,2023-04-27 06:00 (UTC),,,,,,,15,,,
2023-12-31 21:12 (UTC),On Demand,Matty Maggiacomo,20,Stretching,Full Body Stretch,20 min Kelly Clarkson Full Body Stretch,2023-12-21 15:00 (UTC),,,,,,,41,,,
2023-12-31 22:02 (UTC),On Demand,Denis Morton,30,Yoga,Flow,30 min Top 50 Music Yoga Flow: #20-11,2023-12-29 14:00 (UTC),,,,,,,83,,,
2024-01-01 00:24 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-07-26 15:00 (UTC),,,,,,,,,,
2024-01-01 21:27 (UTC),On Demand,Robin Arzon,30,Running,Music,30 min Kelly Clarkson Run,2023-12-21 23:54 (UTC),499,,,,6.25,3.12,428,,1.51,9:35
2024-01-01 22:03 (UTC),On Demand,Charlotte Weidenbach,20,Cycling,Theme,20 min New Year's Day Ride,2024-01-01 11:30 (UTC),185,154,48%,76,19.12,6.38,253,,,
2024-01-01 22:26 (UTC),On Demand,Sam Yo,20,Cycling,Theme,20 min New Year's Day Recovery Ride,2023-12-31 22:00 (UTC),148,124,40%,85,17.45,5.82,202,,,
2024-01-01 22:48 (UTC),On Demand,Sam Yo,10,Cycling,Cool Down,10 min Bruce Springsteen Cool Down,2023-05-17 23:55 (UTC),73,122,40%,84,17.54,2.93,100,,,
2024-01-01 23:04 (UTC),On Demand,Adrian Williams,20,Stretching,Full Body Stretch,20 min New Year's Day Full Body Stretch,2023-12-31 22:00 (UTC),,,,,,,41,,,
2024-01-01 23:26 (UTC),On Demand,Ross Rayburn,20,Yoga,Theme,20 min New Year's Eve Yoga Flow,2023-12-30 22:00 (UTC),,,,,,,57,,,
2024-01-02 00:24 (UTC),On Demand,Aditi Shah,30,Meditation,Sleep,30 min Sleep Meditation,2023-12-21 16:00 (UTC),,,,,,,,,,
2024-01-02 20:53 (UTC),On Demand,Marcel Maurer,10,Stretching,Pre-Run Stretch,10 min Pre-Run Warm Up,2023-12-11 07:00 (UTC),,,,,,,41,,,
2024-01-02 21:29 (UTC),On Demand,Matt Wilpers,30,Running,Music,30 min Pop Run,2023-12-21 16:55 (UTC),563,,,,6.97,3.48,483,,1.62,8:37
2024-01-02 22:27 (UTC),On Demand,Joslyn Thompson Rule,10,Walking,Power Walk,Extra 10: Walk,2023-09-25 17:29 (UTC),133,,,,4.35,0.73,114,,,
2024-01-02 22:38 (UTC),On Demand,Susie Chan,10,Running,Cool Down,10 min Craig David Cool Down Run,2023-10-19 19:10 (UTC),135,,,,5.16,0.86,116,,1.16,11:37
2024-01-02 22:49 (UTC),On Demand,Rebecca Kennedy,5,Stretching,Post-Run Stretch,5 min Post-Run Stretch,2023-04-27 06:00 (UTC),,,,,,,15,,,
2024-01-02 22:57 (UTC),On Demand,Mariana Fernandez,20,Yoga,Focus Flow,20 min Focus Flow: For Runners,2023-12-13 23:25 (UTC),,,,,,,58,,,
2024-01-03 00:59 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-03-17 15:00 (UTC),,,,,,,,,,
2024-01-03 13:11 (UTC),On Demand,Kirra Michel,20,Meditation,Breath,20 min Breathing Meditation,2024-01-02 23:45 (UTC),,,,,,,,,,
2024-01-03 15:12 (UTC),,,19,Walking,,19 min 19 sec Outdoor Walking,,153,,,,3.02,0.97,63,,,
2024-01-03 20:46 (UTC),On Demand,Becs Gentry,30,Running,Endurance,30 min Endurance Run,2023-12-21 11:54 (UTC),528,,,,6.69,3.30,457,,1.47,8:58
2024-01-03 21:37 (UTC),On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Endurance 90s Ride,2022-06-08 09:52 (UTC),526,181,46%,89,20.37,15.61,718,,,
2024-01-03 23:11 (UTC),On Demand,Matt Wilpers,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Post-Ride Stretch: The 1975,2022-08-19 12:15 (UTC),,,,,,,15,,,
2024-01-03 23:35 (GMT),On Demand,Denis Morton,10,Yoga,Focus Flow,10 min Focus Flow: Hips,2023-12-19 15:00 (GMT),,,,,,,21,,,
2024-01-03 23:46 (GMT),On Demand,Anna Greenberg,5,Meditation,Mindfulness,5 min Gratitude Meditation,2023-11-20 16:00 (GMT),,,,,,,,,,
2024-01-03 23:52 (UTC),On Demand,Matty Maggiacomo,10,Stretching,Full Body Stretch,10 min Evening Stretch,2023-12-22 07:00 (UTC),,,,,,,20,,,
2024-01-04 00:33 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-01-23 16:00 (UTC),,,,,,,,,,
2024-01-04 13:07 (UTC),On Demand,Alex Toussaint,30,Walking,Theme Walk,30 min Top 50 Music Walk: #10-1,2023-12-30 14:00 (UTC),278,,,,3.38,1.88,98,,,
2024-01-04 21:25 (UTC),On Demand,Susie Chan,20,Running,Intervals,20 min HIIT Run,2024-01-03 07:25 (UTC),359,,,,6.90,2.31,308,,1.00,8:42
2024-01-04 21:55 (UTC),On Demand,Jess King,5,Walking,Cool Down,5 min Cool Down Walk,2024-01-04 15:00 (UTC),58,,,,4.26,0.35,49,,,
2024-01-04 22:05 (UTC),On Demand,Tunde Oyeneyin,30,Cycling,Power Zone,30 min Power Zone Endurance Ride,2023-11-26 18:55 (UTC),301,166,45%,85,19.70,9.84,411,,,
2024-01-04 22:54 (UTC),On Demand,Emma Lovewell,5,Cycling,Cool Down,5 min Cool Down Ride,2023-02-06 16:00 (UTC),32,107,35%,95,16.67,1.39,44,,,
2024-01-04 23:07 (GMT),On Demand,Selena Samuela,15,Stretching,Full Body Stretch,15 min Full Body Stretch,2023-10-09 07:00 (GMT),,,,,,,31,,,
2024-01-04 23:25 (UTC),On Demand,Kristin McGee,30,Yoga,Focus Flow,30 min Focus Flow: Quads,2024-01-03 16:54 (UTC),,,,,,,88,,,
2024-01-05 01:00 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2022-10-24 15:00 (UTC),,,,,,,,,,
2024-01-05 13:39 (UTC),On Demand,Matty Maggiacomo,30,Walking,Music Walk,30 min 80s Walk,2024-01-04 16:00 (UTC),273,,,,3.61,1.81,98,,,
2024-01-05 14:12 (UTC),On Demand,Kristin McGee,10,Meditation,Family & Pre/Postnatal,10 min Family Meditation,2023-12-19 15:00 (UTC),,,,,,,,,,
2024-01-05 21:35 (UTC),On Demand,,None,Running,Scenic Ride,5KM Tenerife Montana Majua Run,,480,,,,3.39,3.11,411,,0.81,17:41
2024-01-05 22:37 (UTC),On Demand,Andy Speer,30,Stretching,Mobility,30 min Full Body Mobility,2022-11-23 15:00 (UTC),,,,,,,61,,,
2024-01-05 23:09 (UTC),On Demand,Denis Morton,30,Yoga,Flow,30 min Reset,2024-01-02 23:05 (UTC),,,,,,,87,,,
2024-01-06 01:01 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-09-27 15:00 (UTC),,,,,,,,,,
2024-01-06 08:31 (UTC),On Demand,Chelsea Jackson Roberts,10,Meditation,Morning,10 min Morning Meditation,2024-01-03 16:00 (UTC),,,,,,,,,,
2024-01-06 13:26 (UTC),,,83,Running,,83 min 53 sec Outdoor Running,,391,,,,0.25,0.35,684,,0,60:00+
2024-01-06 20:25 (GMT),On Demand,Jermaine Johnson,10,Strength,Core,10 min Core Strength,2022-05-02 07:00 (GMT),,,,,,,41,,,
2024-01-06 20:38 (GMT),On Demand,Callie Gullickson,10,Strength,Core,10 min Strength Roll Call: Core,2022-05-18 12:22 (GMT),,,,,,,41,,,
2024-01-06 20:58 (GMT),On Demand,Selena Samuela,10,Strength,Core,10 min Core Strength,2022-04-05 11:15 (GMT),,,,,,,,,,
2024-01-06 21:09 (UTC),On Demand,Susie Chan,20,Walking,Music,20 min 2010s Walk,2024-01-03 06:54 (UTC),249,,,,4.49,1.50,213,,,
2024-01-06 21:31 (UTC),On Demand,Erik Jager,10,Stretching,Full Body Stretch,10 min Full Body Stretch,2023-12-29 07:00 (UTC),,,,,,,31,,,
2024-01-06 21:45 (GMT),On Demand,Ross Rayburn,45,Yoga,Flow,45 min Kelly Clarkson Yoga Flow,2023-12-21 23:30 (GMT),,,,,,,126,,,
2024-01-07 00:47 (UTC),On Demand,Ross Rayburn,30,Meditation,Sleep,30 min Sleep Meditation,2023-07-26 15:00 (UTC),,,,,,,,,,
2024-01-07 09:34 (UTC),On Demand,Camila Ramon,5,Stretching,Pre-Run Stretch,5 min Pre-Run Warm Up,2023-12-08 18:09 (UTC),,,,,,,31,,,
2024-01-07 09:40 (UTC),On Demand,Susie Chan,45,Running,Endurance,45 min Endurance Run,2023-04-08 10:25 (UTC),824,,,,6.88,5.16,706,,1.52,8:44
2024-01-07 14:49 (UTC),,,43,Walking,,43 min 40 sec Outdoor Walking,,310,,,,2.11,1.54,142,,,
2024-01-07 21:01 (UTC),On Demand,Hannah Frankson,30,Cycling,Power Zone,30 min Power Zone Endurance Ride,2023-11-13 07:00 (UTC),302,165,44%,87,19.66,9.86,412,,,
2024-01-07 21:43 (UTC),On Demand,Hannah Frankson,5,Cycling,Cool Down,5 min Cool Down Ride,2022-07-16 07:30 (UTC),41,136,38%,95,18.38,1.52,55,,,
2024-01-07 21:52 (UTC),On Demand,Hannah Frankson,5,Stretching,Pre & Post-Ride Stretch,5 min AFO Post-Ride Stretch: Becky Hill,2022-08-19 14:00 (UTC),,,,,,,15,,,
2024-01-07 21:59 (UTC),On Demand,Callie Gullickson,15,Stretching,Full Body Stretch,15 min Full Body Stretch,2024-01-02 07:00 (UTC),,,,,,,46,,,
